StaircaseNo,TestLoc,Orientation,CorrectAns,ResponseKey,ResponseCorr,RT
2,cN2,90.0,vertical,left,0,0.7297669500112534
1,dF1,90.0,vertical,right,0,0.4224746570107527
2,dF1,90.0,vertical,left,0,0.3456575329764746
2,uF1,87.0,left,left,1,0.4605014120461419
1,cN2,89.0,left,left,1,0.3073358969995752
1,uF1,88.0,left,left,1,0.6526689490419813
1,dF1,90.0,vertical,left,0,0.6521264750044793
1,uF1,89.0,left,left,1,0.4222223359975033
1,dN1,90.5,right,right,1,0.2302045180113055
2,uN1,90.0,vertical,right,0,0.8058478510356508
1,uN1,90.0,vertical,left,0,0.8447617369820364
1,cN2,91.0,right,right,1,0.9209354760241695
2,dF1,90.0,vertical,right,0,0.6141066739801317
1,cN2,89.0,left,left,1,0.4227681389893405
2,cN2,90.0,vertical,right,0,2.609892860986292
2,uN1,90.0,vertical,left,0,0.76775626296876
2,uF1,87.5,left,left,1,0.4605229849694297
1,dF1,90.0,vertical,right,0,0.4222769510233775
1,uN1,90.0,vertical,right,0,0.3073876170092262
2,uF1,88.0,left,left,1,0.5377843240275979
1,dN1,90.0,vertical,right,0,0.4225770970224403
2,uF1,88.5,left,left,1,0.614522379997652
2,dF1,90.0,vertical,left,0,0.8446980159496889
2,uN1,90.0,vertical,left,0,0.6142990450025536
1,dN1,90.0,vertical,left,0,0.2689995949622244
1,uN1,90.0,vertical,right,0,0.4609613459906541
2,cN2,90.0,vertical,right,0,0.3842600200441666
1,uF1,90.0,vertical,right,0,0.9214206319884397
2,cN2,90.0,vertical,right,0,0.5375037280027755
2,dN1,90.0,vertical,right,0,0.6522985629853792
1,uN1,90.0,vertical,left,0,0.9603886840050109
2,dF1,90.0,vertical,right,0,0.7295930230175145
1,cN2,91.0,right,right,1,1.343775025045034
1,cN2,89.0,left,left,1,0.6138457429478876
1,dN1,90.0,vertical,right,0,0.4225079870084301
2,dN1,90.0,vertical,right,0,0.6907175529631786
2,dN1,90.0,vertical,left,0,1.995054589991923
1,cN2,91.0,right,right,1,0.7297281540231779
2,uF1,89.0,left,left,1,1.304520656005479
1,uF1,90.0,vertical,right,0,0.4222628209972754
1,uN1,90.0,vertical,right,0,0.3455625579808839
1,dN1,90.0,vertical,left,0,1.036254205973819
1,uF1,90.0,vertical,right,0,0.5373033590149134
1,cN2,89.0,left,left,1,1.30448761297157
2,uN1,90.0,vertical,left,0,1.113197438011412
2,dN1,90.0,vertical,left,0,0.30736190098105
2,dF1,90.0,vertical,right,0,0.5372248769854195
1,uN1,90.0,vertical,right,0,0.3457026669639163
2,uF1,89.5,left,left,1,0.4220721670426428
1,uF1,90.0,vertical,left,0,1.38145856000483
1,dN1,90.0,vertical,right,0,0.3455707050161436
2,uF1,90.0,vertical,left,0,2.686037717969157
2,dN1,90.0,vertical,right,0,0.5756888710311614
1,uF1,90.0,vertical,left,0,0.7300428720191121
1,uN1,90.0,vertical,right,0,0.4986758019658737
1,dN1,90.0,vertical,right,0,1.227616457035765
1,cN2,91.0,right,left,0,0.3453632040182129
1,cN2,92.0,right,right,1,1.267005974019412
2,uN1,90.0,vertical,right,0,0.4605306009761989
2,uF1,90.0,vertical,right,0,1.765505034010857
1,dF1,90.0,vertical,left,0,0.3841434940113686
2,cN2,90.0,vertical,left,0,1.573691639991011
2,dF1,90.0,vertical,right,0,0.4990260869963095
1,dN1,90.0,vertical,right,0,0.8822630940121599
1,uN1,90.0,vertical,right,0,0.4224313159938902
1,cN2,91.0,right,left,0,0.3839470469974913
1,dF1,90.0,vertical,right,0,0.5754533369909041
2,cN2,90.0,vertical,right,0,0.3071492740418762
1,cN2,91.5,right,right,1,0.422975797962863
1,dN1,90.0,vertical,right,0,0.4602146130055189
2,uF1,90.0,vertical,right,0,0.8826109010260552
2,uN1,90.0,vertical,right,0,0.7679260540171526
1,dF1,90.0,vertical,right,0,1.304798219003715
2,uN1,90.0,vertical,right,0,0.6912640610244125
1,uN1,90.0,vertical,right,0,0.8825616559479386
1,cN2,91.0,right,right,1,2.532220085966401
2,dF1,90.0,vertical,left,0,0.5374141749925911
2,cN2,90.0,vertical,left,0,1.803082123049535
2,uN1,90.0,vertical,left,0,0.6524652459775098
2,dF1,90.0,vertical,right,0,0.6140621679951437
1,uN1,90.0,vertical,left,0,0.9977469949517399
2,dN1,90.0,vertical,right,0,0.3460008180118166
2,dF1,90.0,vertical,left,0,1.112677661993075
2,uF1,90.0,vertical,right,0,0.4832261660485528
2,dN1,90.0,vertical,right,0,0.1536725499900058
1,dF1,90.0,vertical,left,0,0.4220983720151708
1,uF1,90.0,vertical,left,0,1.190405878005549
1,uF1,90.0,vertical,right,0,0.7678531059646048
2,cN2,90.0,vertical,left,0,1.074325656984001
2,dF1,90.0,vertical,right,0,0.1535978080355562
2,dN1,90.0,vertical,left,0,0.3832352079916745
1,uN1,90.0,vertical,right,0,0.4218920550192706
2,cN2,90.0,vertical,left,0,0.3457706430344842
1,uF1,90.0,vertical,right,0,0.1538451029919088
2,uF1,90.0,vertical,right,0,0.1923377540078945
1,uF1,90.0,vertical,left,0,0.3843228869955055
2,dF1,90.0,vertical,right,0,0.1534707919927314
1,dF1,90.0,vertical,left,0,0.3837754810228944
2,dF1,90.0,vertical,right,0,0.2304755020304583
1,dF1,90.0,vertical,right,0,0.538340330007486
1,dF1,90.0,vertical,left,0,0.5375095109920949
2,uF1,90.0,vertical,right,0,0.3072730699786916
2,uF1,90.0,vertical,left,0,1.804181382001843
2,uN1,90.0,vertical,right,0,0.307369222980924
2,cN2,90.0,vertical,right,0,0.4606816520099528
1,dF1,90.0,vertical,left,0,0.3459975249716081
1,uF1,90.0,vertical,right,0,0.9592682949732989
2,dF1,90.0,vertical,right,0,0.6529090770054609
1,uN1,90.0,vertical,right,0,0.6139251730055548
2,cN2,90.0,vertical,left,0,0.4226032019942068
1,uF1,90.0,vertical,right,0,1.113260563986842
1,cN2,90.5,right,left,0,1.151151836966164
2,cN2,90.0,vertical,left,0,0.7673299420275725
2,dF1,90.0,vertical,right,0,0.3840015229652636
1,uN1,90.0,vertical,right,0,0.3836171149741858
